index_col,tweet_text,country,no_user_mentions,ukraine,russia,ukrainewar,istandwithukraine,standwithukraineflag,istandwithputin,istandwithrussia,russianukrainewar
2852,newly added ukrainian equipment losses x bayraktar tb ucav destroyed x av mbt destroyed x r ,Chile,1,0,0,1,0,0,0,0,0
2853,supported embargo oil imports russia german government supported plans uni ,Niger,1,0,1,0,0,0,0,0,0
2854,imagine many times car shot forces long engine still drives pe ,Ireland,1,0,1,0,0,0,0,0,0
2855,nanshi shifty met brokered deal ,United Kingdom,1,1,0,0,0,0,0,0,0
2856,russian troops destroyed two granaries dnipropetrovsk oblast one grains governor said ,France,1,1,0,0,0,0,0,0,0
2857,another horror story liberating occupied territories found dead woman alive child tied ,India,1,0,0,0,0,0,0,0,0
2858,another horror story liberating occupied territories found dead woman alive child tied ,Canada,1,0,0,0,0,0,0,0,0
2859,worrying info russian troops stealing agricultural equipment controlled territories intend ,United Kingdom,1,0,0,0,0,0,0,0,0
2860,uncommon russian ural x armored cabin captured ukrainian forces oblast note ,Chile,1,1,0,0,0,0,0,0,0
2861,finally starts sending tanks ,Ukraine,0,1,0,0,0,0,0,0,0
2862,year old boy sees world raped soldier front mother find ,Latvia,1,0,1,0,0,0,0,0,0
2863,look buying oil america nato amp eu buys russian oil india ,Gibraltar,5,0,0,0,0,0,0,0,0
2864,another horror story liberating occupied territories found dead woman alive child tied ,Switzerland,1,0,0,0,0,0,0,0,0
2865, mash meets ukraine ,Denmark,0,1,0,0,0,0,0,0,0
2866,fuck another c amp c destroyed area like gerasimov mumu glory ,Canada,1,1,0,0,0,0,0,0,0
2867,backed corner difficult get partly blame like child ,Canada,0,0,0,0,0,0,0,0,0
2868,azovstal evacuation hours still praying everyone hiding basements get safety ,Spain,1,0,0,0,0,0,0,0,0
2869,made day true theft agricultural vehicles remotely disabled ,United Kingdom,1,0,0,0,0,0,0,0,0
2870,kyiv full colors ,Ukraine,0,1,0,0,0,0,0,0,0
2871,congress local regional authorities supported president idea twinning c ,Colombia,2,1,0,0,0,0,0,0,0
2872,another horror story liberating occupied territories found dead woman alive child tied ,United States,1,0,0,0,0,0,0,0,0
2873,going viral right social media sir ian mckellen spotted despite city still ,Israel,1,1,0,0,0,0,0,0,0
2874,hahahahaha russians plunder farm vehicles ukraine find remotely disabled ,United Kingdom,1,1,0,0,0,0,0,0,0
2875,imagine give life protect kids hands human excrement rape kill online ,Ukraine,1,0,0,0,0,0,0,0,0
2876, indicates probably heading towards major economi ,Croatia,0,0,1,0,0,0,0,0,0
2877,update yesterday attack rus hq designed liquidate high value target chief g ,United Kingdom,1,1,0,0,0,0,0,0,0
2878,supported embargo oil imports russia german government supported plans uni ,United States,1,0,1,0,0,0,0,0,0
2879,valery gerasimov seen saying hopes go heaven confirmed hit another remarkable inte ,Singapore,1,0,0,0,0,0,0,0,0
2880,another horror story liberating occupied territories found dead woman alive child tied ,Hungary,1,0,0,0,0,0,0,0,0
2881, holding twitter space discussion tomorrow ,Canada,1,1,0,0,0,0,0,0,0
2882,year old boy sees world raped soldier front mother find ,Colombia,1,0,1,0,0,0,0,0,0
2883,breaking republican congressman adam kinzinger introduced resolution may authorize u president joe bi ,Rwanda,0,0,0,0,0,0,0,0,0
2884,name mind know name lol,Niger,1,0,0,0,0,0,0,0,0
2885,fascist invaders tried break izyum suffered losses manpower amp equipment rashists tried ,United States,1,0,0,0,0,0,0,0,0
2886,yesterday moment attack high ranked russian military officers gathered hqs ,United Kingdom,1,1,0,0,0,0,0,0,0
2887,debating deterrence plain language nato treaty via ,Cyprus,1,0,0,0,0,0,0,0,0
2888,chief staff russian army general valery gerasimov wounded former minister internal affairs ,Germany,1,1,0,0,0,0,0,0,0
2889,moscow victory parade rehearsal nukes right front show k ,Portugal,1,1,0,0,0,0,0,0,0
2890,modified commercial drone dropped munition ukrainian nd mechanized brigade released footage ,Chile,1,0,0,0,0,0,0,0,0
2891, feel modis chrisha shazam ,United Kingdom,1,1,0,0,0,0,0,0,0
2892, aye modis chrisha spotify radio uplifting house vibes ,United Kingdom,1,1,1,0,0,0,0,0,0
2893,world regarding amp ,Pakistan,1,1,0,0,0,0,0,0,0
2894,got minute ,Canada,0,1,1,0,0,0,0,0,0
2895,russian btr armored personnel carrier destroyed fire gvozdika mm self propelled howitzer ,Lithuania,1,1,0,0,0,0,0,0,0
2896,sense apolcaliptic devastation russia inflicting civilians amp military holding ,Singapore,1,0,1,0,0,0,0,0,0
2897,army destroyed crew tank precise artillery shot needs weapons ,Canada,1,1,0,0,0,0,0,0,0
2898,international committee red cross confirmed process evacuate civilians mariupol way ,Singapore,1,0,0,0,0,0,0,0,0
2899,video important understand ukrainians go every day country angelina jolie r ,Portugal,1,1,0,0,0,0,0,0,0
2900,could pro tweet reach k likes residents slaughtered ns cooking food ,Greece,1,1,1,0,0,0,0,0,0
2901,evening report southern russia trying reach borders kherson region red line amp create favorable conditio ,Singapore,1,1,1,0,0,0,0,0,0
2902,azovstal evacuation hours still praying everyone hiding basements get safety ,Jersey,1,0,0,0,0,0,0,0,0
2903,evening report eastern heavy fighting continues russia forces trying advance north amp ,Singapore,1,1,1,0,0,0,0,0,0
2904,promote ,United States,1,0,0,0,0,0,0,0,0
2905,honestly words ,Ireland,1,0,0,0,0,0,0,0,0
2906,another horror story liberating occupied territories found dead woman alive child tied ,Portugal,1,0,0,0,0,0,0,0,0
2907,former presidents amp amp victor yushchenko former pm call ,United Kingdom,4,1,0,0,0,0,0,0,0
2908,supported embargo oil imports russia german government supported plans uni ,Ukraine,1,0,1,0,0,0,0,0,0
2909,olaf scholz hoped would emerge russia invasion ukraine german chancellor passionately ,Ukraine,1,1,1,0,0,0,0,0,0
2910,imagine many times car shot forces long engine still drives pe ,Spain,1,0,1,0,0,0,0,0,0
2911,angelina jolie arrived ukraine humanitarian mission shared lunch refugees train station lviv ,Indonesia,1,1,0,0,0,0,0,0,0
2912,postal action upu salutes member countries continue provide assistance peo ,Switzerland,2,0,0,0,0,0,0,0,0
2913,even war become ww invasion ukraine worst decision global scene since septem ,Italy,0,1,0,0,0,0,0,0,0
2914,claimed recently destroyed hangar military airfield arms ammunition us euro ,Netherlands,1,0,1,0,0,0,0,0,0
2915,got russian military scared even tanks want go ,Singapore,1,1,0,0,0,0,0,0,0
2916,nervous protecting bridges means less killing destroying b ,Ukraine,0,1,1,0,0,0,0,0,0
2917,village gorenka elderly lady bakes easter cakes ruined house people lost everything ,Singapore,1,1,0,0,0,0,0,0,0
2918,pink floyd hey hey rise feat andriy khlyvnyuk boombox proceeds go help ukra ,Indonesia,1,0,0,0,0,0,0,0,0
2919,well whoever blew bridge chose well good remote location km border ,Singapore,1,1,0,0,0,0,0,0,0
2920,update yesterday attack rus hq designed liquidate high value target chief g ,United Kingdom,1,1,0,0,0,0,0,0,0
2921,anyone want see russian tank blown mean well truly blown nd mechanized br ,Singapore,1,1,0,0,0,0,0,0,0
2922,russian btr armored personnel carrier destroyed fire gvozdika mm self propelled howitzer ,Denmark,1,1,0,0,0,0,0,0,0
2923,ukrainians passioned cats sharing homes centuries provide us unique sourc ,Canada,1,0,0,0,0,0,0,0,0
2924,civilian evacuation mariupol postponed tomorrow security reasons meanwhile families milita ,Singapore,1,0,0,0,0,0,0,0,0
2925,catastrophic explosion claimed russian tank eastern front ,Lithuania,1,1,0,0,0,0,0,0,0
2926,another horror story liberating occupied territories found dead woman alive child tied ,Portugal,1,0,0,0,0,0,0,0,0
2927,pro russian enclave btw amp printed newspaper dated may tomorrow breaki ,South Africa,1,1,0,0,0,0,0,0,0
2928,uncommon russian ural x armored cabin captured ukrainian forces oblast note ,Germany,1,1,0,0,0,0,0,0,0
2929,another horror story liberating occupied territories found dead woman alive child tied ,Argentina,1,0,0,0,0,0,0,0,0
2930,year old boy sees world raped soldier front mother find ,United Kingdom,1,0,1,0,0,0,0,0,0
2931,azovstal evacuation hours still praying everyone hiding basements get safety ,Germany,1,0,0,0,0,0,0,0,0
2932, un said right civilians evacuated azovstal plant mariupol earlier ,Trinidad and Tobago,0,0,0,0,0,0,0,0,0
2933,u house representatives speaker nancy pelosi meets ukrainian president volodymyr zelenskiy kyiv pelosi says ,India,1,0,0,0,0,0,0,0,0
2934,breadbasket world bread lines war continues joins odesa airing ,Maldives,3,1,0,0,0,0,0,0,0
2935,world focuses families ethiopia face remain forg ,Israel,1,0,0,1,0,0,0,0,0
2936,ukrainian forces destroyed two n btr apc earlier exact date location unknown could bmd ,Ukraine,1,1,1,0,0,0,0,0,0
2937,place ukraine small rural forgotten promise people zolochiv amp every small ,United States,1,1,0,0,0,0,0,0,0
2938,fuck another c amp c destroyed area like gerasimov mumu glory ,France,1,1,0,0,0,0,0,0,0
2939,azovstal evacuation hours still praying everyone hiding basements get safety ,Netherlands,1,0,0,0,0,0,0,0,0
2940,wann kiew ,Germany,0,0,0,0,0,0,0,0,0
2941,another horror story liberating occupied territories found dead woman alive child tied ,Switzerland,1,0,0,0,0,0,0,0,0
2942,year old boy sees world raped soldier front mother find ,Finland,1,0,1,0,0,0,0,0,0
2943, light hope awakened horizon world emerges pandemic shelby amp simon beat final ob ,United States,1,0,0,0,0,0,0,0,0
2944,somewhere east ukrainian fgm javelin atgm team struck claimed x russian bmd airbor ,Slovenia,1,1,0,0,0,0,0,0,0
2945,update yesterday attack rus hq designed liquidate high value target chief g ,Denmark,1,1,0,0,0,0,0,0,0
2946,mt lb armored personnel carrier two cargo trucks previously captured russian army ,Indonesia,1,1,0,0,0,0,0,0,0
2947,another horror story liberating occupied territories found dead woman alive child tied ,Switzerland,1,0,0,0,0,0,0,0,0
2948,azovstal evacuation hours still praying everyone hiding basements get safety ,Georgia,1,0,0,0,0,0,0,0,0
2949,update yesterday attack rus hq designed liquidate high value target chief g ,Argentina,1,1,0,0,0,0,0,0,0
2950,supported embargo oil imports russia german government supported plans uni ,Norway,1,0,1,0,0,0,0,0,0
2951,another horror story liberating occupied territories found dead woman alive child tied ,Austria,1,0,0,0,0,0,0,0,0
2952,year old boy sees world raped soldier front mother find ,India,1,0,1,0,0,0,0,0,0
2953,children ,Belgium,1,1,1,0,0,0,0,0,0
2954,making food boxes coming lorry soon baby boxes least ,United States,2,1,0,0,0,0,0,0,0
2955,sun rising putin still war criminal trump traitor zelensky hero ,Belgium,0,0,0,0,0,0,0,0,0
2956,pro russian enclave btw amp printed newspaper dated may tomorrow breaki ,Ukraine,1,1,0,0,0,0,0,0,0
2957,increasing payments european countries russian gas one main reason russian economy appea ,United States,0,0,0,0,0,0,0,0,0
2958,huge amount raised serious vital cause please help x ,Japan,1,1,0,0,0,0,0,0,0
2959,village gorenka elderly lady bakes easter cakes ruined house people lost everything ,Ukraine,1,1,0,0,0,0,0,0,0
2960,cuddles ,Germany,1,1,0,0,0,0,0,0,0
2961,another horror story liberating occupied territories found dead woman alive child tied ,Latvia,1,0,0,0,0,0,0,0,0
2962,responds fan driven effort birthday resulting donations support ,Japan,3,1,0,0,0,0,0,0,0
2963,call w discuss continued eu support work ongoing next package sanctions eu u ,Belgium,2,1,0,0,0,0,0,0,0
2964,making tear much amp congressmen mcgovern meeks crow amp schiff meet w amp ,Mexico,2,0,0,0,0,0,0,0,0
2965,people everything protect cannot go anywhere without seeing road blocks ,Poland,1,1,0,0,0,0,0,0,0
2966,year old boy sees world raped soldier front mother find ,France,1,0,1,0,0,0,0,0,0
2967,children ,Norway,1,1,1,0,0,0,0,0,0
2968,respect forms pacifism views must seem cynical ukrainian citizen told ,Ukraine,1,0,0,0,0,0,0,0,0
2969,year old boy sees world raped soldier front mother find ,Ukraine,1,0,1,0,0,0,0,0,0
2970,thousands gather cities may traditional celebrations drawn thousands ,Lebanon,0,0,0,0,0,0,0,0,0
2971,legion stop russian invasion network battalion ,Israel,4,0,0,0,0,0,0,0,0
2972,azovstal evacuation hours still praying everyone hiding basements get safety ,United States,1,0,0,0,0,0,0,0,0
2973,video police attacking demonstrators conclusion place de la nation ,United Kingdom,0,0,0,0,0,0,0,0,0
2974,village gorenka elderly lady bakes easter cakes ruined house people lost everything ,United States,1,1,0,0,0,0,0,0,0
2975,german government discrimination please hear voices amp ,Afghanistan,2,1,0,0,0,0,0,0,0
2976,sources released images reportedly show departing combat su ,France,1,1,0,0,0,0,0,0,0
2977,year old boy sees world raped soldier front mother find ,Luxembourg,1,0,1,0,0,0,0,0,0
2978,yermak peace negotiations start war aggressor fighting fo ,Ukraine,1,1,1,0,0,0,0,0,0
2979,azovstal evacuation hours still praying everyone hiding basements get safety ,Ukraine,1,0,0,0,0,0,0,0,0
2980,melitopol victory banner raised main flagpole city former ,Canada,1,1,0,0,0,0,0,0,0
2981,year old boy sees world raped soldier front mother ,Canada,0,0,1,0,0,0,0,0,0
2982,village gorenka elderly lady bakes easter cakes ruined house people lost everything ,Canada,1,1,0,0,0,0,0,0,0
2983,governor belgorod region confirmed fire facility belonging ministry defens ,United States,1,0,1,0,0,0,0,0,0
2984, light hope awakened horizon world emerges pandemic shelby amp ,United States,2,0,0,0,0,0,0,0,0
2985,update yesterday attack rus hq designed liquidate high value target chief g ,Colombia,1,1,0,0,0,0,0,0,0
2986,imagine many times car shot forces long engine still drives pe ,Ukraine,1,0,1,0,0,0,0,0,0
2987,another horror story liberating occupied territories found dead woman alive child tied ,Poland,1,0,0,0,0,0,0,0,0
2988,glad see condemnation hope council join ,Belgium,1,0,0,0,0,0,0,0,0
2989,another horror story liberating occupied territories found dead woman alive child tied ,Ukraine,1,0,0,0,0,0,0,0,0
2990, insanely stupid used army world ,Netherlands,1,0,0,0,0,0,0,0,0
2991,another horror story liberating occupied territories found dead woman alive child tied ,United States,1,0,0,0,0,0,0,0,0
2992,threats world nuclear strike murders ukrainian continues cursing us n ,Malaysia,1,0,1,0,0,0,0,0,0
2993,area russia regroups order clarify situation identify positions ,United States,1,1,1,0,0,0,0,0,0
2994,another horror story liberating occupied territories found dead woman alive child tied ,United States,1,0,0,0,0,0,0,0,0
2995,child zolochiv lived mother jumped top save girl russian shelling ,United States,1,1,0,0,0,0,0,0,0
2996,highest level turkish visit since start conflict dep foreign minister sedat nal presidential spoke ,Peru,1,1,0,0,0,0,0,0,0
2997,imagine many times car shot forces long engine still drives pe ,Ukraine,1,0,1,0,0,0,0,0,0
2998, us amp europe indispensable coexistence connection nation states ,Poland,1,1,0,0,0,0,0,0,0
2999, need jump fence respect european mant ,India,2,0,0,0,0,0,0,0,0
3000,april attacked occupied snake island black sea amp destroyed russian anti air guns one anti ai ,Netherlands,1,1,0,0,0,0,0,0,0
3001,according projections commodity prices increase significantly next two years due ,France,2,0,0,0,0,0,0,0,0
3002,russian bmp allegedly destroyed national guard near izium whilst impossible verify de ,Lithuania,1,1,0,0,0,0,0,0,0
3003,another horror story liberating occupied territories found dead woman alive child tied ,United States,1,0,0,0,0,0,0,0,0
3004,olaf scholz hoped would emerge russia invasion ukraine german chancellor passionately ,France,1,1,1,0,0,0,0,0,0
3005,happy international women day queens x,United Kingdom,1,0,0,0,0,0,0,0,0
3006,cat like whole today also little tired unconquered win ,Ukraine,1,1,0,0,0,0,0,0,0
3007, n humanitarian corridor pets welcomed nazis ,France,0,0,1,0,0,0,0,0,0
3008,year old boy sees world raped soldier front mother find ,United Kingdom,1,0,1,0,0,0,0,0,0
3009,update yesterday attack rus hq designed liquidate high value target chief g ,Jersey,1,1,0,0,0,0,0,0,0
3010,zelensky top aide yermak cnn new biden aid shows finally real equal partners grateful americans bel ,Ukraine,1,0,0,0,0,0,0,0,0
3011,latest maritime daily thanks ,Bulgaria,3,1,1,0,0,0,0,0,0
3012,missile going negotiation ,Serbia,1,1,0,0,0,0,0,0,0
